home_id,occupied_beds,avg_dependency,date,bed_capacity,occupancy_rate
h033,31,4.161290322580645,2026-12-01,40,0.775
h034,52,3.769230769230769,2026-12-01,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-01,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-01,40,0.75
h037,29,4.172413793103448,2026-12-01,40,0.725
h038,27,3.6296296296296298,2026-12-01,30,0.9
h039,65,3.7846153846153845,2026-12-01,70,0.9285714285714286
h040,42,3.6666666666666665,2026-12-01,50,0.84
h041,35,3.914285714285714,2026-12-01,40,0.875
h042,52,3.5961538461538463,2026-12-01,50,1.0
h043,53,3.981132075471698,2026-12-01,60,0.8833333333333333
h044,49,3.857142857142857,2026-12-01,50,0.98
h045,48,4.0,2026-12-01,50,0.96
h046,40,4.225,2026-12-01,50,0.8
h047,29,3.7241379310344827,2026-12-01,40,0.725
h048,36,4.166666666666667,2026-12-01,40,0.9
h049,46,3.9565217391304346,2026-12-01,60,0.7666666666666667
h050,36,3.75,2026-12-01,40,0.9
h001,64,3.859375,2026-12-02,70,0.9142857142857143
h002,24,3.75,2026-12-02,30,0.8
h003,37,3.72972972972973,2026-12-02,40,0.925
h004,32,4.0625,2026-12-02,40,0.8
h005,36,3.9166666666666665,2026-12-02,40,0.9
h006,57,3.6140350877192984,2026-12-02,70,0.8142857142857143
h007,40,3.9,2026-12-02,40,1.0
h008,38,3.9473684210526314,2026-12-02,40,0.95
h009,38,3.789473684210526,2026-12-02,50,0.76
h010,40,4.05,2026-12-02,40,1.0
h011,47,4.25531914893617,2026-12-02,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-02,50,0.78
h013,41,3.8048780487804876,2026-12-02,50,0.82
h014,51,3.6470588235294117,2026-12-02,60,0.85
h015,57,3.7719298245614037,2026-12-02,60,0.95
h016,72,3.861111111111111,2026-12-02,80,0.9
h017,47,4.0,2026-12-02,50,0.94
h018,56,3.857142857142857,2026-12-02,60,0.9333333333333333
h019,44,3.659090909090909,2026-12-02,50,0.88
h020,52,3.8461538461538463,2026-12-02,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-02,50,0.86
h022,27,3.5555555555555554,2026-12-02,30,0.9
h023,25,4.12,2026-12-02,30,0.8333333333333334
h024,55,3.581818181818182,2026-12-02,60,0.9166666666666666
h025,37,3.7027027027027026,2026-12-02,40,0.925
h026,45,4.022222222222222,2026-12-02,50,0.9
h027,55,3.9272727272727272,2026-12-02,60,0.9166666666666666
h028,35,3.6857142857142855,2026-12-02,40,0.875
h029,23,3.5217391304347827,2026-12-02,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-02,60,0.9
h031,56,3.9464285714285716,2026-12-02,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-02,40,0.975
h033,31,4.161290322580645,2026-12-02,40,0.775
h034,52,3.769230769230769,2026-12-02,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-02,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-02,40,0.75
h037,29,4.172413793103448,2026-12-02,40,0.725
h038,27,3.6296296296296298,2026-12-02,30,0.9
h039,64,3.765625,2026-12-02,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-02,50,0.84
h041,35,3.914285714285714,2026-12-02,40,0.875
h042,52,3.5961538461538463,2026-12-02,50,1.0
h043,53,3.981132075471698,2026-12-02,60,0.8833333333333333
h044,49,3.857142857142857,2026-12-02,50,0.98
h045,48,4.0,2026-12-02,50,0.96
h046,40,4.225,2026-12-02,50,0.8
h047,28,3.75,2026-12-02,40,0.7
h048,36,4.166666666666667,2026-12-02,40,0.9
h049,46,3.9565217391304346,2026-12-02,60,0.7666666666666667
h050,36,3.75,2026-12-02,40,0.9
h001,64,3.859375,2026-12-03,70,0.9142857142857143
h002,24,3.75,2026-12-03,30,0.8
h003,37,3.72972972972973,2026-12-03,40,0.925
h004,32,4.0625,2026-12-03,40,0.8
h005,36,3.9166666666666665,2026-12-03,40,0.9
h006,57,3.6140350877192984,2026-12-03,70,0.8142857142857143
h007,40,3.9,2026-12-03,40,1.0
h008,38,3.9473684210526314,2026-12-03,40,0.95
h009,38,3.789473684210526,2026-12-03,50,0.76
h010,40,4.05,2026-12-03,40,1.0
h011,47,4.25531914893617,2026-12-03,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-03,50,0.78
h013,41,3.8048780487804876,2026-12-03,50,0.82
h014,51,3.6470588235294117,2026-12-03,60,0.85
h015,57,3.7719298245614037,2026-12-03,60,0.95
h016,72,3.861111111111111,2026-12-03,80,0.9
h017,47,4.0,2026-12-03,50,0.94
h018,56,3.857142857142857,2026-12-03,60,0.9333333333333333
h019,44,3.659090909090909,2026-12-03,50,0.88
h020,52,3.8461538461538463,2026-12-03,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-03,50,0.86
h022,27,3.5555555555555554,2026-12-03,30,0.9
h023,25,4.12,2026-12-03,30,0.8333333333333334
h024,55,3.581818181818182,2026-12-03,60,0.9166666666666666
h025,37,3.7027027027027026,2026-12-03,40,0.925
h026,45,4.022222222222222,2026-12-03,50,0.9
h027,55,3.9272727272727272,2026-12-03,60,0.9166666666666666
h028,35,3.6857142857142855,2026-12-03,40,0.875
h029,23,3.5217391304347827,2026-12-03,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-03,60,0.9
h031,56,3.9464285714285716,2026-12-03,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-03,40,0.975
h033,31,4.161290322580645,2026-12-03,40,0.775
h034,52,3.769230769230769,2026-12-03,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-03,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-03,40,0.75
h037,29,4.172413793103448,2026-12-03,40,0.725
h038,27,3.6296296296296298,2026-12-03,30,0.9
h039,64,3.765625,2026-12-03,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-03,50,0.84
h041,35,3.914285714285714,2026-12-03,40,0.875
h042,52,3.5961538461538463,2026-12-03,50,1.0
h043,53,3.981132075471698,2026-12-03,60,0.8833333333333333
h044,49,3.857142857142857,2026-12-03,50,0.98
h045,48,4.0,2026-12-03,50,0.96
h046,40,4.225,2026-12-03,50,0.8
h047,28,3.75,2026-12-03,40,0.7
h048,36,4.166666666666667,2026-12-03,40,0.9
h049,46,3.9565217391304346,2026-12-03,60,0.7666666666666667
h050,36,3.75,2026-12-03,40,0.9
h001,64,3.859375,2026-12-04,70,0.9142857142857143
h002,24,3.75,2026-12-04,30,0.8
h003,37,3.72972972972973,2026-12-04,40,0.925
h004,32,4.0625,2026-12-04,40,0.8
h005,36,3.9166666666666665,2026-12-04,40,0.9
h006,57,3.6140350877192984,2026-12-04,70,0.8142857142857143
h007,40,3.9,2026-12-04,40,1.0
h008,38,3.9473684210526314,2026-12-04,40,0.95
h009,38,3.789473684210526,2026-12-04,50,0.76
h010,40,4.05,2026-12-04,40,1.0
h011,47,4.25531914893617,2026-12-04,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-04,50,0.78
h013,41,3.8048780487804876,2026-12-04,50,0.82
h014,51,3.6470588235294117,2026-12-04,60,0.85
h015,57,3.7719298245614037,2026-12-04,60,0.95
h016,72,3.861111111111111,2026-12-04,80,0.9
h017,47,4.0,2026-12-04,50,0.94
h018,55,3.8363636363636364,2026-12-04,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-04,50,0.86
h020,52,3.8461538461538463,2026-12-04,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-04,50,0.86
h022,27,3.5555555555555554,2026-12-04,30,0.9
h023,25,4.12,2026-12-04,30,0.8333333333333334
h024,55,3.581818181818182,2026-12-04,60,0.9166666666666666
h025,37,3.7027027027027026,2026-12-04,40,0.925
h026,45,4.022222222222222,2026-12-04,50,0.9
h027,55,3.9272727272727272,2026-12-04,60,0.9166666666666666
h028,35,3.6857142857142855,2026-12-04,40,0.875
h029,23,3.5217391304347827,2026-12-04,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-04,60,0.9
h031,56,3.9464285714285716,2026-12-04,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-04,40,0.975
h033,31,4.161290322580645,2026-12-04,40,0.775
h034,52,3.769230769230769,2026-12-04,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-04,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-04,40,0.75
h037,29,4.172413793103448,2026-12-04,40,0.725
h038,27,3.6296296296296298,2026-12-04,30,0.9
h039,64,3.765625,2026-12-04,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-04,50,0.84
h041,35,3.914285714285714,2026-12-04,40,0.875
h042,52,3.5961538461538463,2026-12-04,50,1.0
h043,53,3.981132075471698,2026-12-04,60,0.8833333333333333
h044,49,3.857142857142857,2026-12-04,50,0.98
h045,48,4.0,2026-12-04,50,0.96
h046,40,4.225,2026-12-04,50,0.8
h047,28,3.75,2026-12-04,40,0.7
h048,36,4.166666666666667,2026-12-04,40,0.9
h049,46,3.9565217391304346,2026-12-04,60,0.7666666666666667
h050,36,3.75,2026-12-04,40,0.9
h001,64,3.859375,2026-12-05,70,0.9142857142857143
h002,24,3.75,2026-12-05,30,0.8
h003,37,3.72972972972973,2026-12-05,40,0.925
h004,32,4.0625,2026-12-05,40,0.8
h005,36,3.9166666666666665,2026-12-05,40,0.9
h006,57,3.6140350877192984,2026-12-05,70,0.8142857142857143
h007,40,3.9,2026-12-05,40,1.0
h008,37,3.891891891891892,2026-12-05,40,0.925
h009,38,3.789473684210526,2026-12-05,50,0.76
h010,40,4.05,2026-12-05,40,1.0
h011,47,4.25531914893617,2026-12-05,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-05,50,0.78
h013,41,3.8048780487804876,2026-12-05,50,0.82
h014,50,3.7,2026-12-05,60,0.8333333333333334
h015,57,3.7719298245614037,2026-12-05,60,0.95
h016,72,3.861111111111111,2026-12-05,80,0.9
h017,47,4.0,2026-12-05,50,0.94
h018,55,3.8363636363636364,2026-12-05,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-05,50,0.86
h020,52,3.8461538461538463,2026-12-05,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-05,50,0.86
h022,27,3.5555555555555554,2026-12-05,30,0.9
h023,25,4.12,2026-12-05,30,0.8333333333333334
h024,55,3.581818181818182,2026-12-05,60,0.9166666666666666
h025,37,3.7027027027027026,2026-12-05,40,0.925
h026,45,4.022222222222222,2026-12-05,50,0.9
h027,55,3.9272727272727272,2026-12-05,60,0.9166666666666666
h028,33,3.606060606060606,2026-12-05,40,0.825
h029,23,3.5217391304347827,2026-12-05,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-05,60,0.9
h031,56,3.9464285714285716,2026-12-05,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-05,40,0.975
h033,31,4.161290322580645,2026-12-05,40,0.775
h034,52,3.769230769230769,2026-12-05,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-05,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-05,40,0.75
h037,29,4.172413793103448,2026-12-05,40,0.725
h038,27,3.6296296296296298,2026-12-05,30,0.9
h039,64,3.765625,2026-12-05,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-05,50,0.84
h041,35,3.914285714285714,2026-12-05,40,0.875
h042,52,3.5961538461538463,2026-12-05,50,1.0
h043,53,3.981132075471698,2026-12-05,60,0.8833333333333333
h044,49,3.857142857142857,2026-12-05,50,0.98
h045,48,4.0,2026-12-05,50,0.96
h046,40,4.225,2026-12-05,50,0.8
h047,28,3.75,2026-12-05,40,0.7
h048,36,4.166666666666667,2026-12-05,40,0.9
h049,46,3.9565217391304346,2026-12-05,60,0.7666666666666667
h050,36,3.75,2026-12-05,40,0.9
h001,64,3.859375,2026-12-06,70,0.9142857142857143
h002,24,3.75,2026-12-06,30,0.8
h003,37,3.72972972972973,2026-12-06,40,0.925
h004,32,4.0625,2026-12-06,40,0.8
h005,36,3.9166666666666665,2026-12-06,40,0.9
h006,57,3.6140350877192984,2026-12-06,70,0.8142857142857143
h007,40,3.9,2026-12-06,40,1.0
h008,37,3.891891891891892,2026-12-06,40,0.925
h009,38,3.789473684210526,2026-12-06,50,0.76
h010,40,4.05,2026-12-06,40,1.0
h011,47,4.25531914893617,2026-12-06,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-06,50,0.78
h013,41,3.8048780487804876,2026-12-06,50,0.82
h014,49,3.7346938775510203,2026-12-06,60,0.8166666666666667
h015,57,3.7719298245614037,2026-12-06,60,0.95
h016,72,3.861111111111111,2026-12-06,80,0.9
h017,47,4.0,2026-12-06,50,0.94
h018,55,3.8363636363636364,2026-12-06,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-06,50,0.86
h020,52,3.8461538461538463,2026-12-06,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-06,50,0.86
h022,27,3.5555555555555554,2026-12-06,30,0.9
h023,25,4.12,2026-12-06,30,0.8333333333333334
h024,55,3.581818181818182,2026-12-06,60,0.9166666666666666
h025,37,3.7027027027027026,2026-12-06,40,0.925
h026,45,4.022222222222222,2026-12-06,50,0.9
h027,55,3.9272727272727272,2026-12-06,60,0.9166666666666666
h028,33,3.606060606060606,2026-12-06,40,0.825
h029,23,3.5217391304347827,2026-12-06,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-06,60,0.9
h031,56,3.9464285714285716,2026-12-06,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-06,40,0.975
h033,31,4.161290322580645,2026-12-06,40,0.775
h034,52,3.769230769230769,2026-12-06,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-06,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-06,40,0.75
h037,29,4.172413793103448,2026-12-06,40,0.725
h038,27,3.6296296296296298,2026-12-06,30,0.9
h039,64,3.765625,2026-12-06,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-06,50,0.84
h041,35,3.914285714285714,2026-12-06,40,0.875
h042,52,3.5961538461538463,2026-12-06,50,1.0
h043,53,3.981132075471698,2026-12-06,60,0.8833333333333333
h044,49,3.857142857142857,2026-12-06,50,0.98
h045,48,4.0,2026-12-06,50,0.96
h046,40,4.225,2026-12-06,50,0.8
h047,28,3.75,2026-12-06,40,0.7
h048,36,4.166666666666667,2026-12-06,40,0.9
h049,46,3.9565217391304346,2026-12-06,60,0.7666666666666667
h050,36,3.75,2026-12-06,40,0.9
h001,64,3.859375,2026-12-07,70,0.9142857142857143
h002,24,3.75,2026-12-07,30,0.8
h003,37,3.72972972972973,2026-12-07,40,0.925
h004,32,4.0625,2026-12-07,40,0.8
h005,36,3.9166666666666665,2026-12-07,40,0.9
h006,57,3.6140350877192984,2026-12-07,70,0.8142857142857143
h007,40,3.9,2026-12-07,40,1.0
h008,37,3.891891891891892,2026-12-07,40,0.925
h009,38,3.789473684210526,2026-12-07,50,0.76
h010,40,4.05,2026-12-07,40,1.0
h011,47,4.25531914893617,2026-12-07,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-07,50,0.78
h013,41,3.8048780487804876,2026-12-07,50,0.82
h014,49,3.7346938775510203,2026-12-07,60,0.8166666666666667
h015,57,3.7719298245614037,2026-12-07,60,0.95
h016,72,3.861111111111111,2026-12-07,80,0.9
h017,47,4.0,2026-12-07,50,0.94
h018,55,3.8363636363636364,2026-12-07,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-07,50,0.86
h020,52,3.8461538461538463,2026-12-07,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-07,50,0.86
h022,27,3.5555555555555554,2026-12-07,30,0.9
h023,25,4.12,2026-12-07,30,0.8333333333333334
h024,54,3.5555555555555554,2026-12-07,60,0.9
h025,37,3.7027027027027026,2026-12-07,40,0.925
h026,44,4.0227272727272725,2026-12-07,50,0.88
h027,55,3.9272727272727272,2026-12-07,60,0.9166666666666666
h028,33,3.606060606060606,2026-12-07,40,0.825
h029,23,3.5217391304347827,2026-12-07,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-07,60,0.9
h031,56,3.9464285714285716,2026-12-07,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-07,40,0.975
h033,31,4.161290322580645,2026-12-07,40,0.775
h034,52,3.769230769230769,2026-12-07,60,0.8666666666666667
h035,61,3.901639344262295,2026-12-07,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-07,40,0.75
h037,29,4.172413793103448,2026-12-07,40,0.725
h038,27,3.6296296296296298,2026-12-07,30,0.9
h039,64,3.765625,2026-12-07,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-07,50,0.84
h041,35,3.914285714285714,2026-12-07,40,0.875
h042,51,3.588235294117647,2026-12-07,50,1.0
h043,53,3.981132075471698,2026-12-07,60,0.8833333333333333
h044,48,3.8541666666666665,2026-12-07,50,0.96
h045,48,4.0,2026-12-07,50,0.96
h046,40,4.225,2026-12-07,50,0.8
h047,28,3.75,2026-12-07,40,0.7
h048,36,4.166666666666667,2026-12-07,40,0.9
h049,46,3.9565217391304346,2026-12-07,60,0.7666666666666667
h050,36,3.75,2026-12-07,40,0.9
h001,64,3.859375,2026-12-08,70,0.9142857142857143
h002,24,3.75,2026-12-08,30,0.8
h003,37,3.72972972972973,2026-12-08,40,0.925
h004,32,4.0625,2026-12-08,40,0.8
h005,36,3.9166666666666665,2026-12-08,40,0.9
h006,57,3.6140350877192984,2026-12-08,70,0.8142857142857143
h007,40,3.9,2026-12-08,40,1.0
h008,37,3.891891891891892,2026-12-08,40,0.925
h009,38,3.789473684210526,2026-12-08,50,0.76
h010,40,4.05,2026-12-08,40,1.0
h011,47,4.25531914893617,2026-12-08,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-08,50,0.78
h013,41,3.8048780487804876,2026-12-08,50,0.82
h014,49,3.7346938775510203,2026-12-08,60,0.8166666666666667
h015,57,3.7719298245614037,2026-12-08,60,0.95
h016,72,3.861111111111111,2026-12-08,80,0.9
h017,47,4.0,2026-12-08,50,0.94
h018,55,3.8363636363636364,2026-12-08,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-08,50,0.86
h020,52,3.8461538461538463,2026-12-08,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-08,50,0.86
h022,27,3.5555555555555554,2026-12-08,30,0.9
h023,25,4.12,2026-12-08,30,0.8333333333333334
h024,54,3.5555555555555554,2026-12-08,60,0.9
h025,37,3.7027027027027026,2026-12-08,40,0.925
h026,44,4.0227272727272725,2026-12-08,50,0.88
h027,55,3.9272727272727272,2026-12-08,60,0.9166666666666666
h028,33,3.606060606060606,2026-12-08,40,0.825
h029,23,3.5217391304347827,2026-12-08,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-08,60,0.9
h031,56,3.9464285714285716,2026-12-08,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-08,40,0.975
h033,31,4.161290322580645,2026-12-08,40,0.775
h034,51,3.7450980392156863,2026-12-08,60,0.85
h035,61,3.901639344262295,2026-12-08,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-08,40,0.75
h037,29,4.172413793103448,2026-12-08,40,0.725
h038,27,3.6296296296296298,2026-12-08,30,0.9
h039,64,3.765625,2026-12-08,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-08,50,0.84
h041,35,3.914285714285714,2026-12-08,40,0.875
h042,51,3.588235294117647,2026-12-08,50,1.0
h043,53,3.981132075471698,2026-12-08,60,0.8833333333333333
h044,47,3.872340425531915,2026-12-08,50,0.94
h045,47,4.0,2026-12-08,50,0.94
h046,40,4.225,2026-12-08,50,0.8
h047,28,3.75,2026-12-08,40,0.7
h048,35,4.142857142857143,2026-12-08,40,0.875
h049,46,3.9565217391304346,2026-12-08,60,0.7666666666666667
h050,36,3.75,2026-12-08,40,0.9
h001,64,3.859375,2026-12-09,70,0.9142857142857143
h002,24,3.75,2026-12-09,30,0.8
h003,37,3.72972972972973,2026-12-09,40,0.925
h004,32,4.0625,2026-12-09,40,0.8
h005,36,3.9166666666666665,2026-12-09,40,0.9
h006,57,3.6140350877192984,2026-12-09,70,0.8142857142857143
h007,40,3.9,2026-12-09,40,1.0
h008,37,3.891891891891892,2026-12-09,40,0.925
h009,38,3.789473684210526,2026-12-09,50,0.76
h010,40,4.05,2026-12-09,40,1.0
h011,47,4.25531914893617,2026-12-09,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-09,50,0.78
h013,41,3.8048780487804876,2026-12-09,50,0.82
h014,48,3.7083333333333335,2026-12-09,60,0.8
h015,57,3.7719298245614037,2026-12-09,60,0.95
h016,72,3.861111111111111,2026-12-09,80,0.9
h017,47,4.0,2026-12-09,50,0.94
h018,55,3.8363636363636364,2026-12-09,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-09,50,0.86
h020,52,3.8461538461538463,2026-12-09,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-09,50,0.86
h022,27,3.5555555555555554,2026-12-09,30,0.9
h023,25,4.12,2026-12-09,30,0.8333333333333334
h024,54,3.5555555555555554,2026-12-09,60,0.9
h025,37,3.7027027027027026,2026-12-09,40,0.925
h026,44,4.0227272727272725,2026-12-09,50,0.88
h027,55,3.9272727272727272,2026-12-09,60,0.9166666666666666
h028,33,3.606060606060606,2026-12-09,40,0.825
h029,23,3.5217391304347827,2026-12-09,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-09,60,0.9
h031,56,3.9464285714285716,2026-12-09,60,0.9333333333333333
h032,39,3.6923076923076925,2026-12-09,40,0.975
h033,31,4.161290322580645,2026-12-09,40,0.775
h034,51,3.7450980392156863,2026-12-09,60,0.85
h035,61,3.901639344262295,2026-12-09,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-09,40,0.75
h037,29,4.172413793103448,2026-12-09,40,0.725
h038,26,3.6153846153846154,2026-12-09,30,0.8666666666666667
h039,64,3.765625,2026-12-09,70,0.9142857142857143
h040,42,3.6666666666666665,2026-12-09,50,0.84
h041,35,3.914285714285714,2026-12-09,40,0.875
h042,51,3.588235294117647,2026-12-09,50,1.0
h043,53,3.981132075471698,2026-12-09,60,0.8833333333333333
h044,47,3.872340425531915,2026-12-09,50,0.94
h045,47,4.0,2026-12-09,50,0.94
h046,40,4.225,2026-12-09,50,0.8
h047,28,3.75,2026-12-09,40,0.7
h048,35,4.142857142857143,2026-12-09,40,0.875
h049,46,3.9565217391304346,2026-12-09,60,0.7666666666666667
h050,36,3.75,2026-12-09,40,0.9
h001,63,3.873015873015873,2026-12-10,70,0.9
h002,24,3.75,2026-12-10,30,0.8
h003,37,3.72972972972973,2026-12-10,40,0.925
h004,32,4.0625,2026-12-10,40,0.8
h005,36,3.9166666666666665,2026-12-10,40,0.9
h006,56,3.642857142857143,2026-12-10,70,0.8
h007,40,3.9,2026-12-10,40,1.0
h008,37,3.891891891891892,2026-12-10,40,0.925
h009,38,3.789473684210526,2026-12-10,50,0.76
h010,40,4.05,2026-12-10,40,1.0
h011,47,4.25531914893617,2026-12-10,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-10,50,0.78
h013,41,3.8048780487804876,2026-12-10,50,0.82
h014,48,3.7083333333333335,2026-12-10,60,0.8
h015,57,3.7719298245614037,2026-12-10,60,0.95
h016,72,3.861111111111111,2026-12-10,80,0.9
h017,47,4.0,2026-12-10,50,0.94
h018,55,3.8363636363636364,2026-12-10,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-10,50,0.86
h020,52,3.8461538461538463,2026-12-10,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-10,50,0.86
h022,27,3.5555555555555554,2026-12-10,30,0.9
h023,25,4.12,2026-12-10,30,0.8333333333333334
h024,54,3.5555555555555554,2026-12-10,60,0.9
h025,37,3.7027027027027026,2026-12-10,40,0.925
h026,44,4.0227272727272725,2026-12-10,50,0.88
h027,54,3.925925925925926,2026-12-10,60,0.9
h028,33,3.606060606060606,2026-12-10,40,0.825
h029,23,3.5217391304347827,2026-12-10,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-10,60,0.9
h031,55,3.9454545454545453,2026-12-10,60,0.9166666666666666
h032,39,3.6923076923076925,2026-12-10,40,0.975
h033,31,4.161290322580645,2026-12-10,40,0.775
h034,51,3.7450980392156863,2026-12-10,60,0.85
h035,61,3.901639344262295,2026-12-10,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-10,40,0.75
h037,28,4.178571428571429,2026-12-10,40,0.7
h038,26,3.6153846153846154,2026-12-10,30,0.8666666666666667
h039,64,3.765625,2026-12-10,70,0.9142857142857143
h040,41,3.6341463414634148,2026-12-10,50,0.82
h041,35,3.914285714285714,2026-12-10,40,0.875
h042,51,3.588235294117647,2026-12-10,50,1.0
h043,53,3.981132075471698,2026-12-10,60,0.8833333333333333
h044,47,3.872340425531915,2026-12-10,50,0.94
h045,46,4.0,2026-12-10,50,0.92
h046,40,4.225,2026-12-10,50,0.8
h047,28,3.75,2026-12-10,40,0.7
h048,35,4.142857142857143,2026-12-10,40,0.875
h049,46,3.9565217391304346,2026-12-10,60,0.7666666666666667
h050,36,3.75,2026-12-10,40,0.9
h001,63,3.873015873015873,2026-12-11,70,0.9
h002,24,3.75,2026-12-11,30,0.8
h003,37,3.72972972972973,2026-12-11,40,0.925
h004,32,4.0625,2026-12-11,40,0.8
h005,36,3.9166666666666665,2026-12-11,40,0.9
h006,56,3.642857142857143,2026-12-11,70,0.8
h007,40,3.9,2026-12-11,40,1.0
h008,37,3.891891891891892,2026-12-11,40,0.925
h009,38,3.789473684210526,2026-12-11,50,0.76
h010,40,4.05,2026-12-11,40,1.0
h011,47,4.25531914893617,2026-12-11,60,0.7833333333333333
h012,39,4.051282051282051,2026-12-11,50,0.78
h013,41,3.8048780487804876,2026-12-11,50,0.82
h014,48,3.7083333333333335,2026-12-11,60,0.8
h015,57,3.7719298245614037,2026-12-11,60,0.95
h016,72,3.861111111111111,2026-12-11,80,0.9
h017,47,4.0,2026-12-11,50,0.94
h018,55,3.8363636363636364,2026-12-11,60,0.9166666666666666
h019,43,3.6511627906976742,2026-12-11,50,0.86
h020,52,3.8461538461538463,2026-12-11,60,0.8666666666666667
h021,43,4.023255813953488,2026-12-11,50,0.86
h022,27,3.5555555555555554,2026-12-11,30,0.9
h023,25,4.12,2026-12-11,30,0.8333333333333334
h024,54,3.5555555555555554,2026-12-11,60,0.9
h025,37,3.7027027027027026,2026-12-11,40,0.925
h026,44,4.0227272727272725,2026-12-11,50,0.88
h027,54,3.925925925925926,2026-12-11,60,0.9
h028,33,3.606060606060606,2026-12-11,40,0.825
h029,23,3.5217391304347827,2026-12-11,30,0.7666666666666667
h030,54,3.6666666666666665,2026-12-11,60,0.9
h031,55,3.9454545454545453,2026-12-11,60,0.9166666666666666
h032,39,3.6923076923076925,2026-12-11,40,0.975
h033,31,4.161290322580645,2026-12-11,40,0.775
h034,50,3.74,2026-12-11,60,0.8333333333333334
h035,61,3.901639344262295,2026-12-11,70,0.8714285714285714
h036,30,3.6666666666666665,2026-12-11,40,0.75
h037,28,4.178571428571429,2026-12-11,40,0.7
h038,26,3.6153846153846154,2026-12-11,30,0.8666666666666667
h039,64,3.765625,2026-12-11,70,0.9142857142857143
h040,41,3.6341463414634148,2026-12-11,50,0.82
h041,35,3.914285714285714,2026-12-11,40,0.875
h042,51,3.588235294117647,2026-12-11,50,1.0
h043,53,3.981132075471698,2026-12-11,60,0.8833333333333333
h044,47,3.872340425531915,2026-12-11,50,0.94
h045,46,4.0,2026-12-11,50,0.92
h046,40,4.225,2026-12-11,50,0.8
h047,28,3.75,2026-12-11,40,0.7
h048,35,4.142857142857143,2026-12-11,40,0.875
h049,46,3.9565217391304346,2026-12-11,60,0.7666666666666667
h050,36,3.75,2026-12-11,40,0.9
